symbol,entry_time,entry_price,direction,exit_time,exit_price,exit_reason,R_outcome
ARBUSDT,2026-04-04T03:45:00+00:00,0.09163,SHORT,2026-04-04T05:30:00+00:00,0.09204078036559313,SL,-1.0
TIAUSDT,2026-04-04T15:15:00+00:00,0.29,SHORT,2026-04-04T16:30:00+00:00,0.29156761846658225,SL,-1.0
DOTUSDT,2026-04-04T16:15:00+00:00,1.2536,LONG,2026-04-04T19:30:00+00:00,1.2536,TP1,0.75
NEARUSDT,2026-04-04T17:00:00+00:00,1.2686,LONG,2026-04-05T06:00:00+00:00,1.2471630342829225,SL,-1.0
SOLUSDT,2026-04-04T18:15:00+00:00,80.8,LONG,2026-04-04T19:15:00+00:00,80.8,TP1,0.75
ADAUSDT,2026-04-05T02:15:00+00:00,0.2476,LONG,2026-04-05T03:45:00+00:00,0.24646414799521646,SL,-1.0
APTUSDT,2026-04-05T16:15:00+00:00,0.8365,SHORT,2026-04-05T22:30:00+00:00,0.8365,TP1,0.75
ARBUSDT,2026-04-05T16:15:00+00:00,0.09091,SHORT,2026-04-05T19:15:00+00:00,0.09151384236894905,SL,-1.0
ATOMUSDT,2026-04-05T16:15:00+00:00,1.679,SHORT,2026-04-05T22:45:00+00:00,1.679,TP1,0.75
DOGEUSDT,2026-04-05T18:00:00+00:00,0.09036,SHORT,2026-04-05T19:15:00+00:00,0.09069392026011755,SL,-1.0
TIAUSDT,2026-04-05T18:45:00+00:00,0.2817,SHORT,2026-04-05T19:15:00+00:00,0.28263224797189856,SL,-1.0
XRPUSDT,2026-04-05T22:15:00+00:00,1.2984,SHORT,2026-04-05T22:30:00+00:00,1.302197122350966,SL,-1.0
ARBUSDT,2026-04-06T02:00:00+00:00,0.09583,LONG,2026-04-06T17:00:00+00:00,0.09583,TP1,0.75
AVAXUSDT,2026-04-06T04:30:00+00:00,9.483,LONG,2026-04-06T06:45:00+00:00,9.374667689740871,SL,-1.0
LINKUSDT,2026-04-06T04:30:00+00:00,8.948,LONG,2026-04-06T09:15:00+00:00,9.075292447013252,TP2,2.0
DOTUSDT,2026-04-06T05:00:00+00:00,1.2621,LONG,2026-04-06T09:15:00+00:00,1.2801883390602664,TP2,2.0
INJUSDT,2026-04-06T06:00:00+00:00,2.882,LONG,2026-04-06T06:15:00+00:00,2.8655253537056145,SL,-1.0
XRPUSDT,2026-04-06T06:00:00+00:00,1.3454,LONG,2026-04-06T17:00:00+00:00,1.3354696746348067,SL,-1.0
OPUSDT,2026-04-06T06:30:00+00:00,0.1117,LONG,2026-04-06T10:00:00+00:00,0.11392152570061174,TP2,2.0
ETHUSDT,2026-04-06T06:45:00+00:00,2126.51,LONG,2026-04-06T09:00:00+00:00,2154.3534398366314,TP2,2.0
BNBUSDT,2026-04-06T07:45:00+00:00,603.7,LONG,2026-04-06T17:00:00+00:00,603.7,TP1,0.75
APTUSDT,2026-04-06T12:00:00+00:00,0.8779,LONG,2026-04-06T12:30:00+00:00,0.8719759038871159,SL,-1.0
SOLUSDT,2026-04-06T13:15:00+00:00,82.44,LONG,2026-04-06T14:30:00+00:00,82.09085312672617,SL,-1.0
UNIUSDT,2026-04-06T14:45:00+00:00,3.177,LONG,2026-04-06T16:45:00+00:00,3.156520540510509,SL,-1.0
BTCUSDT,2026-04-06T18:45:00+00:00,69853.0,LONG,2026-04-06T21:30:00+00:00,69488.49043191508,SL,-1.0
SOLUSDT,2026-04-07T05:00:00+00:00,79.73,SHORT,2026-04-07T08:00:00+00:00,80.05824259355444,SL,-1.0
XRPUSDT,2026-04-07T10:00:00+00:00,1.3151,SHORT,2026-04-07T19:45:00+00:00,1.3151,TP1,0.75
NEARUSDT,2026-04-07T16:30:00+00:00,1.2391,SHORT,2026-04-07T17:30:00+00:00,1.246734290294096,SL,-1.0
BTCUSDT,2026-04-07T19:45:00+00:00,68976.5,LONG,2026-04-07T22:30:00+00:00,70659.22054649708,TP2,2.0
LINKUSDT,2026-04-08T04:00:00+00:00,9.211,LONG,2026-04-08T09:30:00+00:00,9.211,TP1,0.75
UNIUSDT,2026-04-08T04:30:00+00:00,3.226,LONG,2026-04-08T14:00:00+00:00,3.200478788591158,SL,-1.0
ETHUSDT,2026-04-08T07:00:00+00:00,2249.68,LONG,2026-04-08T11:30:00+00:00,2238.636080541321,SL,-1.0
DOTUSDT,2026-04-08T09:30:00+00:00,1.3244,LONG,2026-04-08T10:45:00+00:00,1.316500421043874,SL,-1.0
SUIUSDT,2026-04-08T13:00:00+00:00,0.9501,LONG,2026-04-08T14:00:00+00:00,0.9424974655169438,SL,-1.0
ATOMUSDT,2026-04-08T22:30:00+00:00,1.7851,LONG,2026-04-08T23:30:00+00:00,1.7751146999221938,SL,-1.0
NEARUSDT,2026-04-09T05:15:00+00:00,1.3461,LONG,2026-04-09T09:00:00+00:00,1.3288790936158428,SL,-1.0
DOTUSDT,2026-04-09T07:45:00+00:00,1.2552,SHORT,2026-04-09T08:30:00+00:00,1.2552,TP1,0.75
SOLUSDT,2026-04-09T09:45:00+00:00,82.55,LONG,2026-04-09T11:15:00+00:00,82.04661205701318,SL,-1.0
AVAXUSDT,2026-04-09T17:30:00+00:00,9.365,LONG,2026-04-09T23:30:00+00:00,9.365,TP1,0.75
TIAUSDT,2026-04-09T17:30:00+00:00,0.3039,LONG,2026-04-09T18:00:00+00:00,0.3011781012341813,SL,-1.0
ETHUSDT,2026-04-09T19:00:00+00:00,2214.48,LONG,2026-04-09T23:00:00+00:00,2190.041399588968,SL,-1.0
XRPUSDT,2026-04-10T01:30:00+00:00,1.3463,LONG,2026-04-10T03:15:00+00:00,1.3398192531234303,SL,-1.0
DOGEUSDT,2026-04-10T02:00:00+00:00,0.09262,LONG,2026-04-10T08:00:00+00:00,0.09206812110923052,SL,-1.0
SUIUSDT,2026-04-10T02:00:00+00:00,0.9312,LONG,2026-04-10T06:45:00+00:00,0.9312,TP1,0.75
BTCUSDT,2026-04-10T03:30:00+00:00,71885.3,LONG,2026-04-10T07:45:00+00:00,71544.69455691674,SL,-1.0
ATOMUSDT,2026-04-10T03:45:00+00:00,1.8156,LONG,2026-04-10T09:00:00+00:00,1.8156,TP1,0.75
OPUSDT,2026-04-10T07:15:00+00:00,0.1148,LONG,2026-04-10T08:00:00+00:00,0.11419554754798718,SL,-1.0
NEARUSDT,2026-04-10T13:15:00+00:00,1.3673,LONG,2026-04-10T15:00:00+00:00,1.3928648311148837,TP2,2.0
INJUSDT,2026-04-10T21:15:00+00:00,3.054,LONG,2026-04-10T23:00:00+00:00,3.0373566949285506,SL,-1.0
APTUSDT,2026-04-11T03:00:00+00:00,0.8623,LONG,2026-04-11T03:45:00+00:00,0.8553057262356049,SL,-1.0
OPUSDT,2026-04-11T05:00:00+00:00,0.11243,SHORT,2026-04-11T18:30:00+00:00,0.11427883041031774,SL,-1.0
NEARUSDT,2026-04-11T15:00:00+00:00,1.3555,LONG,2026-04-11T16:00:00+00:00,1.373374176421187,TP2,2.0
UNIUSDT,2026-04-12T05:00:00+00:00,3.068,SHORT,2026-04-12T13:00:00+00:00,3.027496907204588,TP2,2.0
SUIUSDT,2026-04-12T08:45:00+00:00,0.9118,SHORT,2026-04-12T12:30:00+00:00,0.9118,TP1,0.75
SOLUSDT,2026-04-12T15:15:00+00:00,81.41,SHORT,2026-04-12T17:30:00+00:00,81.95034558003685,SL,-1.0
XRPUSDT,2026-04-13T01:00:00+00:00,1.3282,SHORT,2026-04-13T06:15:00+00:00,1.3357073919233589,SL,-1.0
ETHUSDT,2026-04-13T02:00:00+00:00,2193.12,SHORT,2026-04-13T13:45:00+00:00,2207.9044519244567,SL,-1.0
DOTUSDT,2026-04-13T03:45:00+00:00,1.2278,SHORT,2026-04-13T04:45:00+00:00,1.2091260839626687,TP2,2.0
ADAUSDT,2026-04-13T04:45:00+00:00,0.2375,SHORT,2026-04-13T06:15:00+00:00,0.2391928283830972,SL,-1.0
OPUSDT,2026-04-13T07:45:00+00:00,0.10593,SHORT,2026-04-13T09:15:00+00:00,0.1067173942277817,SL,-1.0
TIAUSDT,2026-04-13T07:45:00+00:00,0.2916,SHORT,2026-04-13T09:30:00+00:00,0.29347228998409125,SL,-1.0
AVAXUSDT,2026-04-13T08:00:00+00:00,9.034,SHORT,2026-04-13T12:45:00+00:00,9.127883389108362,SL,-1.0
NEARUSDT,2026-04-13T15:45:00+00:00,1.3751,LONG,2026-04-13T17:30:00+00:00,1.4070756526079289,TP2,2.0
APTUSDT,2026-04-13T19:30:00+00:00,0.8555,LONG,2026-04-13T20:45:00+00:00,0.8475197089686447,SL,-1.0
ATOMUSDT,2026-04-13T20:00:00+00:00,1.7307,SHORT,2026-04-13T20:45:00+00:00,1.7371117955374602,SL,-1.0
AVAXUSDT,2026-04-13T22:00:00+00:00,9.412,LONG,2026-04-14T05:00:00+00:00,9.412,TP1,0.75
ETHUSDT,2026-04-14T02:00:00+00:00,2373.61,LONG,2026-04-14T05:45:00+00:00,2354.567358482156,SL,-1.0
SUIUSDT,2026-04-14T02:00:00+00:00,0.9559,LONG,2026-04-14T03:00:00+00:00,0.9489921768638768,SL,-1.0
UNIUSDT,2026-04-14T02:00:00+00:00,3.208,LONG,2026-04-14T04:45:00+00:00,3.1789851914979246,SL,-1.0
DOTUSDT,2026-04-14T07:30:00+00:00,1.1844,SHORT,2026-04-14T08:45:00+00:00,1.1931178871091834,SL,-1.0
ADAUSDT,2026-04-14T08:00:00+00:00,0.2423,SHORT,2026-04-14T08:30:00+00:00,0.24394717362777127,SL,-1.0
INJUSDT,2026-04-14T08:30:00+00:00,3.015,LONG,2026-04-14T12:00:00+00:00,3.003253703204592,SL,-1.0
TIAUSDT,2026-04-14T08:45:00+00:00,0.3093,LONG,2026-04-14T14:00:00+00:00,0.31314315894902967,TP2,2.0
LINKUSDT,2026-04-14T09:00:00+00:00,9.23,LONG,2026-04-14T09:45:00+00:00,9.194886651424898,SL,-1.0
BNBUSDT,2026-04-14T15:30:00+00:00,624.5,LONG,2026-04-14T17:30:00+00:00,617.6926140477436,SL,-1.0
XRPUSDT,2026-04-14T15:30:00+00:00,1.3762,LONG,2026-04-14T17:30:00+00:00,1.3652069104296158,SL,-1.0
NEARUSDT,2026-04-15T03:30:00+00:00,1.3606,SHORT,2026-04-15T04:00:00+00:00,1.367346739038247,SL,-1.0
ARBUSDT,2026-04-15T07:00:00+00:00,0.11242,LONG,2026-04-15T07:30:00+00:00,0.11131637459869645,SL,-1.0
ADAUSDT,2026-04-15T10:15:00+00:00,0.239,SHORT,2026-04-15T10:45:00+00:00,0.24057074232123166,SL,-1.0
AVAXUSDT,2026-04-15T10:30:00+00:00,9.351,LONG,2026-04-15T15:30:00+00:00,9.351,TP1,0.75
LINKUSDT,2026-04-15T10:30:00+00:00,9.076,LONG,2026-04-15T12:30:00+00:00,9.172321659611367,TP2,2.0
OPUSDT,2026-04-15T10:30:00+00:00,0.11389,LONG,2026-04-15T12:30:00+00:00,0.11611989974345563,TP2,2.0
UNIUSDT,2026-04-15T11:30:00+00:00,3.162,LONG,2026-04-15T19:30:00+00:00,3.2311542970396028,TP2,2.0
SUIUSDT,2026-04-15T17:45:00+00:00,0.9522,LONG,2026-04-15T19:30:00+00:00,0.9666313070017813,TP2,2.0
XRPUSDT,2026-04-15T18:30:00+00:00,1.3843,LONG,2026-04-15T19:30:00+00:00,1.3982059290026783,TP2,2.0
SOLUSDT,2026-04-15T21:30:00+00:00,84.61,LONG,2026-04-15T23:15:00+00:00,84.61,TP1,0.75
DOTUSDT,2026-04-16T00:00:00+00:00,1.1728,SHORT,2026-04-16T02:30:00+00:00,1.1868359104784072,SL,-1.0
INJUSDT,2026-04-16T12:00:00+00:00,3.352,LONG,2026-04-16T13:45:00+00:00,3.352,TP1,0.75
TIAUSDT,2026-04-16T15:15:00+00:00,0.3758,LONG,2026-04-16T15:45:00+00:00,0.40019990156200114,TP2,2.0
ARBUSDT,2026-04-16T15:30:00+00:00,0.12418,LONG,2026-04-16T16:45:00+00:00,0.1207630118029,SL,-1.0
LTCUSDT,2026-04-16T15:30:00+00:00,55.72,LONG,2026-04-17T15:30:00+00:00,56.53,timeout,0.75
AVAXUSDT,2026-04-16T17:15:00+00:00,9.499,LONG,2026-04-16T18:45:00+00:00,9.785556909390493,TP2,2.0
DOTUSDT,2026-04-16T17:15:00+00:00,1.3013,LONG,2026-04-17T02:15:00+00:00,1.3013,TP1,0.75
OPUSDT,2026-04-16T17:15:00+00:00,0.12714,LONG,2026-04-16T19:15:00+00:00,0.13161415775778373,TP2,2.0
APTUSDT,2026-04-16T18:45:00+00:00,0.9809,LONG,2026-04-17T05:30:00+00:00,0.9621429632408379,SL,-1.0
DOGEUSDT,2026-04-16T20:45:00+00:00,0.09848,LONG,2026-04-17T00:30:00+00:00,0.09848,TP1,0.75
SUIUSDT,2026-04-16T20:45:00+00:00,0.9911,LONG,2026-04-17T01:45:00+00:00,0.9911,TP1,0.75
ATOMUSDT,2026-04-16T23:15:00+00:00,1.813,LONG,2026-04-16T23:45:00+00:00,1.8016642986622347,SL,-1.0
NEARUSDT,2026-04-16T23:15:00+00:00,1.4338,LONG,2026-04-17T00:30:00+00:00,1.4238382837543107,SL,-1.0
INJUSDT,2026-04-17T16:30:00+00:00,3.454,LONG,2026-04-17T18:00:00+00:00,3.4017178472471477,SL,-1.0
ADAUSDT,2026-04-19T02:15:00+00:00,0.2471,SHORT,2026-04-19T03:30:00+00:00,0.248865717373109,SL,-1.0
APTUSDT,2026-04-19T02:15:00+00:00,0.923,SHORT,2026-04-19T04:00:00+00:00,0.9319267134183543,SL,-1.0
NEARUSDT,2026-04-19T02:15:00+00:00,1.332,SHORT,2026-04-19T03:00:00+00:00,1.3425600764187853,SL,-1.0
SUIUSDT,2026-04-19T02:15:00+00:00,0.9448,SHORT,2026-04-19T12:00:00+00:00,0.9557456019761114,SL,-1.0
ATOMUSDT,2026-04-19T04:30:00+00:00,1.771,SHORT,2026-04-19T07:45:00+00:00,1.771,TP1,0.75
SOLUSDT,2026-04-19T04:30:00+00:00,85.3,SHORT,2026-04-19T13:00:00+00:00,85.95978751023355,SL,-1.0
LTCUSDT,2026-04-19T07:00:00+00:00,55.22,SHORT,2026-04-19T13:15:00+00:00,55.643080995612564,SL,-1.0
UNIUSDT,2026-04-19T09:30:00+00:00,3.27,SHORT,2026-04-19T11:00:00+00:00,3.2851912265873344,SL,-1.0
AVAXUSDT,2026-04-19T20:30:00+00:00,9.135,SHORT,2026-04-19T22:15:00+00:00,9.002294338198622,TP2,2.0
BTCUSDT,2026-04-19T20:30:00+00:00,74506.5,SHORT,2026-04-20T01:30:00+00:00,74506.5,TP1,0.75
DOGEUSDT,2026-04-20T01:15:00+00:00,0.09376,SHORT,2026-04-20T01:30:00+00:00,0.09422424516931885,SL,-1.0
INJUSDT,2026-04-20T02:00:00+00:00,3.211,SHORT,2026-04-20T03:30:00+00:00,3.2393833666550336,SL,-1.0
ADAUSDT,2026-04-20T04:00:00+00:00,0.245,SHORT,2026-04-20T04:45:00+00:00,0.2460010761528419,SL,-1.0
OPUSDT,2026-04-20T05:00:00+00:00,0.12119,SHORT,2026-04-20T07:15:00+00:00,0.12246566728495116,SL,-1.0
TIAUSDT,2026-04-20T06:45:00+00:00,0.3807,SHORT,2026-04-20T07:15:00+00:00,0.3840357456953415,SL,-1.0
UNIUSDT,2026-04-20T13:15:00+00:00,3.26,SHORT,2026-04-20T14:15:00+00:00,3.278666693579308,SL,-1.0
INJUSDT,2026-04-20T16:15:00+00:00,3.294,LONG,2026-04-20T18:00:00+00:00,3.353902533019668,TP2,2.0
ARBUSDT,2026-04-20T17:00:00+00:00,0.12844,LONG,2026-04-20T20:00:00+00:00,0.1271486496097141,SL,-1.0
AVAXUSDT,2026-04-21T10:30:00+00:00,9.401,LONG,2026-04-21T11:30:00+00:00,9.496447498060386,TP2,2.0
LINKUSDT,2026-04-21T12:45:00+00:00,9.391,LONG,2026-04-21T17:00:00+00:00,9.320452207510971,SL,-1.0
ADAUSDT,2026-04-21T14:15:00+00:00,0.249,LONG,2026-04-21T14:45:00+00:00,0.24775883930432746,SL,-1.0
OPUSDT,2026-04-21T14:45:00+00:00,0.12285,SHORT,2026-04-21T15:15:00+00:00,0.12388808367727605,SL,-1.0
NEARUSDT,2026-04-21T15:00:00+00:00,1.3728,LONG,2026-04-21T17:15:00+00:00,1.3627135344905739,SL,-1.0
DOGEUSDT,2026-04-21T16:15:00+00:00,0.09476,SHORT,2026-04-21T17:30:00+00:00,0.09476,TP1,0.75
UNIUSDT,2026-04-21T17:45:00+00:00,3.226,SHORT,2026-04-21T20:00:00+00:00,3.226,TP1,0.75
ARBUSDT,2026-04-21T20:45:00+00:00,0.12401,SHORT,2026-04-21T23:30:00+00:00,0.12503699993448167,SL,-1.0
ATOMUSDT,2026-04-21T21:45:00+00:00,1.83,LONG,2026-04-21T22:30:00+00:00,1.818351263324225,SL,-1.0
SOLUSDT,2026-04-21T22:15:00+00:00,85.08,SHORT,2026-04-21T23:15:00+00:00,85.73398090712821,SL,-1.0
TIAUSDT,2026-04-21T22:15:00+00:00,0.3722,SHORT,2026-04-21T23:30:00+00:00,0.3754495608957002,SL,-1.0
BTCUSDT,2026-04-21T22:30:00+00:00,75487.0,LONG,2026-04-22T02:00:00+00:00,76753.73133046737,TP2,2.0
ETHUSDT,2026-04-22T10:00:00+00:00,2388.96,LONG,2026-04-22T13:00:00+00:00,2411.90763352831,TP2,2.0
OPUSDT,2026-04-22T11:45:00+00:00,0.12719,LONG,2026-04-22T12:15:00+00:00,0.1264000379899051,SL,-1.0
INJUSDT,2026-04-22T13:00:00+00:00,3.321,LONG,2026-04-22T15:30:00+00:00,3.370709675234818,TP2,2.0
AVAXUSDT,2026-04-22T14:00:00+00:00,9.58,LONG,2026-04-22T16:15:00+00:00,9.499630875145208,SL,-1.0
DOTUSDT,2026-04-22T14:00:00+00:00,1.3035,LONG,2026-04-22T16:15:00+00:00,1.2951656832238734,SL,-1.0
XRPUSDT,2026-04-22T14:45:00+00:00,1.457,LONG,2026-04-22T16:15:00+00:00,1.4485839637550564,SL,-1.0
OPUSDT,2026-04-23T09:00:00+00:00,0.11845,SHORT,2026-04-23T11:45:00+00:00,0.11915378974568779,SL,-1.0
ETHUSDT,2026-04-23T13:00:00+00:00,2323.26,SHORT,2026-04-23T14:45:00+00:00,2333.7424499712038,SL,-1.0
AVAXUSDT,2026-04-23T20:45:00+00:00,9.312,SHORT,2026-04-23T23:30:00+00:00,9.378386094429816,SL,-1.0
INJUSDT,2026-04-24T01:45:00+00:00,3.393,LONG,2026-04-24T03:15:00+00:00,3.360595848415378,SL,-1.0
ARBUSDT,2026-04-24T03:45:00+00:00,0.12858,LONG,2026-04-24T07:15:00+00:00,0.1275001893546619,SL,-1.0
NEARUSDT,2026-04-24T05:15:00+00:00,1.4068,LONG,2026-04-24T15:00:00+00:00,1.4068,TP1,0.75
SUIUSDT,2026-04-24T09:45:00+00:00,0.9406,SHORT,2026-04-24T10:15:00+00:00,0.9442092132107036,SL,-1.0
ETHUSDT,2026-04-24T17:15:00+00:00,2313.78,SHORT,2026-04-24T17:45:00+00:00,2320.5167371851553,SL,-1.0
ATOMUSDT,2026-04-24T18:00:00+00:00,1.982,LONG,2026-04-24T21:15:00+00:00,1.982,TP1,0.75
SUIUSDT,2026-04-24T19:30:00+00:00,0.9495,LONG,2026-04-24T20:15:00+00:00,0.9469801443369348,SL,-1.0
XRPUSDT,2026-04-24T19:30:00+00:00,1.439,LONG,2026-04-24T20:15:00+00:00,1.4351852184703262,SL,-1.0
DOGEUSDT,2026-04-24T23:00:00+00:00,0.09816,LONG,2026-04-25T01:30:00+00:00,0.09901094013715765,TP2,2.0
OPUSDT,2026-04-25T00:45:00+00:00,0.12579,LONG,2026-04-25T03:45:00+00:00,0.12868755171490562,TP2,2.0
TIAUSDT,2026-04-25T04:15:00+00:00,0.3595,SHORT,2026-04-25T06:00:00+00:00,0.3595,TP1,0.75
DOTUSDT,2026-04-25T06:00:00+00:00,1.269,LONG,2026-04-25T07:00:00+00:00,1.2592218602656156,SL,-1.0
INJUSDT,2026-04-25T07:00:00+00:00,3.488,LONG,2026-04-25T09:45:00+00:00,3.567579241326382,TP2,2.0
SUIUSDT,2026-04-25T19:15:00+00:00,0.9311,SHORT,2026-04-25T21:00:00+00:00,0.9357394132969311,SL,-1.0
OPUSDT,2026-04-26T15:15:00+00:00,0.12631,LONG,2026-04-26T21:45:00+00:00,0.12498556868625733,SL,-1.0
TIAUSDT,2026-04-26T16:00:00+00:00,0.3585,SHORT,2026-04-26T19:15:00+00:00,0.36054624442902866,SL,-1.0
DOTUSDT,2026-04-26T17:15:00+00:00,1.261,LONG,2026-04-26T19:00:00+00:00,1.2717234840327785,TP2,2.0
ARBUSDT,2026-04-26T18:00:00+00:00,0.13047,LONG,2026-04-26T21:30:00+00:00,0.1296104930482404,SL,-1.0
NEARUSDT,2026-04-26T20:45:00+00:00,1.3861,SHORT,2026-04-26T21:45:00+00:00,1.393462762718617,SL,-1.0
DOGEUSDT,2026-04-26T21:45:00+00:00,0.09932,LONG,2026-04-27T05:00:00+00:00,0.09932,TP1,0.75
UNIUSDT,2026-04-26T21:45:00+00:00,3.29,LONG,2026-04-26T22:30:00+00:00,3.2684240623873113,SL,-1.0
ETHUSDT,2026-04-26T23:30:00+00:00,2371.66,LONG,2026-04-27T05:15:00+00:00,2347.263012200425,SL,-1.0
LINKUSDT,2026-04-26T23:30:00+00:00,9.495,LONG,2026-04-27T05:15:00+00:00,9.423691634726746,SL,-1.0
APTUSDT,2026-04-27T12:00:00+00:00,0.9555,SHORT,2026-04-27T13:00:00+00:00,0.9589156938026467,SL,-1.0
TIAUSDT,2026-04-27T17:45:00+00:00,0.3465,SHORT,2026-04-27T21:30:00+00:00,0.35059454359927605,SL,-1.0
LTCUSDT,2026-04-27T18:00:00+00:00,55.11,SHORT,2026-04-27T20:00:00+00:00,55.35327297628451,SL,-1.0
ARBUSDT,2026-04-27T19:15:00+00:00,0.12434,SHORT,2026-04-27T22:15:00+00:00,0.12553994226888276,SL,-1.0
UNIUSDT,2026-04-28T02:30:00+00:00,3.219,SHORT,2026-04-28T18:45:00+00:00,3.2544152242910402,SL,-1.0
DOGEUSDT,2026-04-28T08:15:00+00:00,0.09977,LONG,2026-04-28T09:45:00+00:00,0.09921210241434957,SL,-1.0
INJUSDT,2026-04-28T09:30:00+00:00,3.586,SHORT,2026-04-28T17:15:00+00:00,3.4906525299174613,TP2,2.0
TIAUSDT,2026-04-28T14:45:00+00:00,0.3571,LONG,2026-04-28T15:30:00+00:00,0.36606122342497627,TP2,2.0
LINKUSDT,2026-04-28T16:30:00+00:00,9.191,SHORT,2026-04-28T16:45:00+00:00,9.231549337032707,SL,-1.0
DOTUSDT,2026-04-28T18:30:00+00:00,1.2285,SHORT,2026-04-28T19:45:00+00:00,1.2339692731853233,SL,-1.0
NEARUSDT,2026-04-28T18:30:00+00:00,1.3443,SHORT,2026-04-28T18:45:00+00:00,1.349032774268329,SL,-1.0
UNIUSDT,2026-04-29T07:30:00+00:00,3.291,LONG,2026-04-29T08:00:00+00:00,3.284564392342867,SL,-1.0
AVAXUSDT,2026-04-29T18:00:00+00:00,8.971,SHORT,2026-04-30T00:45:00+00:00,9.204696053819996,SL,-1.0
INJUSDT,2026-04-29T18:00:00+00:00,3.41,SHORT,2026-04-30T00:45:00+00:00,3.4907668791703594,SL,-1.0
XRPUSDT,2026-04-29T18:00:00+00:00,1.3523,SHORT,2026-04-29T21:45:00+00:00,1.3716997704672604,SL,-1.0
DOTUSDT,2026-04-29T21:45:00+00:00,1.206,SHORT,2026-04-30T00:00:00+00:00,1.2124982378730533,SL,-1.0
OPUSDT,2026-04-29T21:45:00+00:00,0.11951,SHORT,2026-04-30T00:30:00+00:00,0.12025743507729354,SL,-1.0
TIAUSDT,2026-04-29T22:15:00+00:00,0.3457,SHORT,2026-04-30T00:30:00+00:00,0.3488136246562213,SL,-1.0
ATOMUSDT,2026-04-29T22:45:00+00:00,1.919,SHORT,2026-04-29T23:45:00+00:00,1.9266554665832947,SL,-1.0
LTCUSDT,2026-04-30T02:30:00+00:00,55.18,SHORT,2026-04-30T09:15:00+00:00,55.68276747620022,SL,-1.0
UNIUSDT,2026-04-30T04:30:00+00:00,3.155,SHORT,2026-04-30T07:45:00+00:00,3.1942355880929756,SL,-1.0
DOGEUSDT,2026-04-30T05:30:00+00:00,0.10566,LONG,2026-04-30T11:45:00+00:00,0.10566,TP1,0.75
NEARUSDT,2026-04-30T08:15:00+00:00,1.3253,SHORT,2026-04-30T15:00:00+00:00,1.3089189756757376,TP2,2.0
SUIUSDT,2026-04-30T09:45:00+00:00,0.9074,SHORT,2026-04-30T11:15:00+00:00,0.9074,TP1,0.75
AVAXUSDT,2026-04-30T18:45:00+00:00,9.095,SHORT,2026-05-01T00:15:00+00:00,9.125883071316533,SL,-1.0
ADAUSDT,2026-05-01T05:00:00+00:00,0.2495,LONG,2026-05-01T06:30:00+00:00,0.24811769610525883,SL,-1.0
OPUSDT,2026-05-01T09:30:00+00:00,0.12107,SHORT,2026-05-01T11:15:00+00:00,0.12107,TP1,0.75
DOGEUSDT,2026-05-01T15:30:00+00:00,0.10974,LONG,2026-05-01T15:45:00+00:00,0.10892763613073345,SL,-1.0
BTCUSDT,2026-05-01T17:00:00+00:00,78292.9,LONG,2026-05-01T20:15:00+00:00,78072.94955924997,SL,-1.0
ETHUSDT,2026-05-01T17:30:00+00:00,2306.86,LONG,2026-05-01T20:15:00+00:00,2295.4307793098837,SL,-1.0
TIAUSDT,2026-05-02T02:30:00+00:00,0.35,SHORT,2026-05-02T12:30:00+00:00,0.35,TP1,0.75
DOGEUSDT,2026-05-02T23:15:00+00:00,0.10866,LONG,2026-05-03T00:00:00+00:00,0.1080820778071646,SL,-1.0
NEARUSDT,2026-05-03T07:15:00+00:00,1.2808,SHORT,2026-05-03T09:30:00+00:00,1.2700360236190118,TP2,2.0
DOTUSDT,2026-05-03T09:30:00+00:00,1.2118,LONG,2026-05-03T13:30:00+00:00,1.2055566460193936,SL,-1.0
INJUSDT,2026-05-03T12:00:00+00:00,3.749,LONG,2026-05-03T17:00:00+00:00,3.749,TP1,0.75
DOTUSDT,2026-05-03T15:30:00+00:00,1.2087,SHORT,2026-05-03T18:15:00+00:00,1.2138022531661035,SL,-1.0
ARBUSDT,2026-05-03T17:45:00+00:00,0.11773,SHORT,2026-05-03T19:30:00+00:00,0.1182563667222086,SL,-1.0
AVAXUSDT,2026-05-04T05:30:00+00:00,9.311,LONG,2026-05-04T06:15:00+00:00,9.236149593045623,SL,-1.0
SUIUSDT,2026-05-04T05:30:00+00:00,0.9454,LONG,2026-05-04T06:15:00+00:00,0.9368692664267767,SL,-1.0
UNIUSDT,2026-05-04T08:00:00+00:00,3.376,LONG,2026-05-04T10:00:00+00:00,3.376,TP1,0.75
XRPUSDT,2026-05-04T09:30:00+00:00,1.4186,LONG,2026-05-04T10:00:00+00:00,1.4109899376422288,SL,-1.0
ATOMUSDT,2026-05-04T15:00:00+00:00,1.8731,SHORT,2026-05-04T16:15:00+00:00,1.8828819354714308,SL,-1.0
TIAUSDT,2026-05-04T16:45:00+00:00,0.3496,SHORT,2026-05-04T17:45:00+00:00,0.3543123427699905,SL,-1.0
OPUSDT,2026-05-04T22:45:00+00:00,0.12431,LONG,2026-05-05T02:00:00+00:00,0.12725137256801944,TP2,2.0
ATOMUSDT,2026-05-05T03:15:00+00:00,1.907,LONG,2026-05-05T04:00:00+00:00,1.9009968316860555,SL,-1.0
APTUSDT,2026-05-05T05:30:00+00:00,0.973,SHORT,2026-05-05T07:30:00+00:00,0.9776592211559864,SL,-1.0
